Datum,Kraj,incidence 7,incidence 14,incidence 7 na 100 000,incidence 14 na 100 000
2021-09-29,Moravskoslezský kraj,563,1087,47.199,91.128
2021-09-29,,5,17,,
2021-09-30,Hlavní město Praha,751,1404,56.251,105.162
2021-09-30,Středočeský kraj,601,1047,42.99,74.893
2021-09-30,Jihočeský kraj,278,450,43.198,69.925
2021-09-30,Plzeňský kraj,184,312,31.132,52.788
2021-09-30,Karlovarský kraj,43,112,14.66,38.185
2021-09-30,Ústecký kraj,241,388,29.498,47.491
2021-09-30,Liberecký kraj,53,102,11.978,23.052
2021-09-30,Královéhradecký kraj,65,124,11.801,22.513
2021-09-30,Pardubický kraj,113,232,21.612,44.372
2021-09-30,Kraj Vysočina,112,195,22.01,38.322
2021-09-30,Jihomoravský kraj,548,844,45.845,70.608
2021-09-30,Olomoucký kraj,197,304,31.244,48.214
2021-09-30,Zlínský kraj,179,301,30.856,51.886
2021-09-30,Moravskoslezský kraj,621,1177,52.061,98.673
2021-09-30,,6,17,,
2021-10-01,Hlavní město Praha,776,1468,58.124,109.956
2021-10-01,Středočeský kraj,637,1116,45.565,79.828
2021-10-01,Jihočeský kraj,324,502,50.346,78.005
2021-10-01,Plzeňský kraj,215,349,36.376,59.048
2021-10-01,Karlovarský kraj,41,106,13.978,36.139
2021-10-01,Ústecký kraj,259,405,31.701,49.571
2021-10-01,Liberecký kraj,72,114,16.272,25.764
2021-10-01,Královéhradecký kraj,80,129,14.524,23.42
2021-10-01,Pardubický kraj,117,237,22.377,45.328
2021-10-01,Kraj Vysočina,122,205,23.976,40.287
2021-10-01,Jihomoravský kraj,558,866,46.682,72.449
2021-10-01,Olomoucký kraj,229,340,36.319,53.924
2021-10-01,Zlínský kraj,209,320,36.027,55.161
2021-10-01,Moravskoslezský kraj,653,1218,54.744,102.11
2021-10-01,,7,18,,
2021-10-02,Hlavní město Praha,804,1512,60.221,113.251
2021-10-02,Středočeský kraj,668,1154,47.783,82.547
2021-10-02,Jihočeský kraj,330,533,51.278,82.822
2021-10-02,Plzeňský kraj,221,364,37.392,61.586
2021-10-02,Karlovarský kraj,33,102,11.251,34.775
2021-10-02,Ústecký kraj,271,425,33.17,52.019
2021-10-02,Liberecký kraj,73,116,16.498,26.216
2021-10-02,Královéhradecký kraj,82,128,14.887,23.239
2021-10-02,Pardubický kraj,119,232,22.76,44.372
2021-10-02,Kraj Vysočina,117,210,22.993,41.269
2021-10-02,Jihomoravský kraj,587,911,49.108,76.213
2021-10-02,Olomoucký kraj,232,339,36.795,53.765
2021-10-02,Zlínský kraj,204,333,35.165,57.402
2021-10-02,Moravskoslezský kraj,687,1269,57.594,106.385
2021-10-02,,7,15,,
2021-10-03,Hlavní město Praha,808,1524,60.521,114.15
2021-10-03,Středočeský kraj,658,1166,47.067,83.405
2021-10-03,Jihočeský kraj,334,542,51.9,84.22
2021-10-03,Plzeňský kraj,216,367,36.546,62.094
2021-10-03,Karlovarský kraj,36,99,12.274,33.753
2021-10-03,Ústecký kraj,277,427,33.904,52.264
2021-10-03,Liberecký kraj,80,118,18.08,26.668
2021-10-03,Královéhradecký kraj,85,134,15.432,24.328
2021-10-03,Pardubický kraj,135,247,25.82,47.241
2021-10-03,Kraj Vysočina,115,214,22.6,42.055
2021-10-03,Jihomoravský kraj,591,932,49.443,77.97
2021-10-03,Olomoucký kraj,232,347,36.795,55.034
2021-10-03,Zlínský kraj,208,347,35.855,59.815
2021-10-03,Moravskoslezský kraj,721,1296,60.444,108.649
2021-10-03,,7,14,,
2021-10-04,Hlavní město Praha,831,1548,62.243,115.948
2021-10-04,Středočeský kraj,663,1191,47.425,85.193
2021-10-04,Jihočeský kraj,334,572,51.9,88.882
2021-10-04,Plzeňský kraj,244,395,41.283,66.831
2021-10-04,Karlovarský kraj,38,101,12.956,34.434
2021-10-04,Ústecký kraj,280,444,34.272,54.345
2021-10-04,Liberecký kraj,88,133,19.888,30.058
2021-10-04,Královéhradecký kraj,97,151,17.611,27.415
2021-10-04,Pardubický kraj,145,249,27.732,47.623
2021-10-04,Kraj Vysočina,121,232,23.779,45.593
2021-10-04,Jihomoravský kraj,604,997,50.53,83.408
2021-10-04,Olomoucký kraj,256,388,40.601,61.536
2021-10-04,Zlínský kraj,210,365,36.199,62.918
2021-10-04,Moravskoslezský kraj,720,1323,60.36,110.912
2021-10-04,,8,16,,
2021-10-05,Hlavní město Praha,922,1600,69.059,119.843
2021-10-05,Středočeský kraj,735,1262,52.575,90.272
2021-10-05,Jihočeský kraj,436,655,67.749,101.779
2021-10-05,Plzeňský kraj,274,421,46.359,71.23
2021-10-05,Karlovarský kraj,37,94,12.615,32.048
2021-10-05,Ústecký kraj,286,459,35.006,56.181
2021-10-05,Liberecký kraj,98,131,22.148,29.606
2021-10-05,Královéhradecký kraj,113,164,20.516,29.775
2021-10-05,Pardubický kraj,156,258,29.836,49.344
2021-10-05,Kraj Vysočina,139,241,27.316,47.362
2021-10-05,Jihomoravský kraj,677,1071,56.637,89.599
2021-10-05,Olomoucký kraj,274,415,43.456,65.818
2021-10-05,Zlínský kraj,249,402,42.922,69.296
2021-10-05,Moravskoslezský kraj,878,1440,73.606,120.721
2021-10-05,,9,14,,
2021-10-06,Hlavní město Praha,906,1625,67.861,121.715
2021-10-06,Středočeský kraj,791,1323,56.581,94.635
2021-10-06,Jihočeský kraj,461,697,71.634,108.305
2021-10-06,Plzeňský kraj,280,443,47.374,74.952
2021-10-06,Karlovarský kraj,43,89,14.66,30.343
2021-10-06,Ústecký kraj,288,493,35.251,60.342
2021-10-06,Liberecký kraj,116,160,26.216,36.16
2021-10-06,Královéhradecký kraj,120,168,21.786,30.501
2021-10-06,Pardubický kraj,156,262,29.836,50.109
2021-10-06,Kraj Vysočina,163,262,32.033,51.488
2021-10-06,Jihomoravský kraj,686,1155,57.39,96.626
2021-10-06,Olomoucký kraj,328,486,52.02,77.079
2021-10-06,Zlínský kraj,269,430,46.37,74.123
2021-10-06,Moravskoslezský kraj,984,1547,82.493,129.691
2021-10-06,,7,12,,
2021-10-07,Hlavní město Praha,923,1674,69.134,125.385
2021-10-07,Středočeský kraj,774,1375,55.365,98.355
2021-10-07,Jihočeský kraj,491,769,76.295,119.493
2021-10-07,Plzeňský kraj,283,467,47.882,79.013
2021-10-07,Karlovarský kraj,48,91,16.365,31.025
2021-10-07,Ústecký kraj,268,509,32.803,62.301
2021-10-07,Liberecký kraj,117,170,26.442,38.42
2021-10-07,Královéhradecký kraj,112,177,20.334,32.135
2021-10-07,Pardubický kraj,169,282,32.322,53.935
2021-10-07,Kraj Vysočina,174,286,34.195,56.205
2021-10-07,Jihomoravský kraj,661,1209,55.299,101.144
2021-10-07,Olomoucký kraj,345,542,54.717,85.961
2021-10-07,Zlínský kraj,298,477,51.369,82.225
2021-10-07,Moravskoslezský kraj,1000,1621,83.834,135.895
2021-10-07,,5,11,,
2021-10-08,Hlavní město Praha,967,1743,72.43,130.554
2021-10-08,Středočeský kraj,754,1391,53.934,99.499
2021-10-08,Jihočeský kraj,513,837,79.714,130.06
2021-10-08,Plzeňský kraj,279,494,47.205,83.581
2021-10-08,Karlovarský kraj,62,103,21.138,35.116
2021-10-08,Ústecký kraj,265,524,32.436,64.137
2021-10-08,Liberecký kraj,113,185,25.538,41.81
2021-10-08,Královéhradecký kraj,101,181,18.337,32.861
2021-10-08,Pardubický kraj,175,292,33.47,55.847
2021-10-08,Kraj Vysočina,177,299,34.784,58.76
2021-10-08,Jihomoravský kraj,729,1287,60.987,107.669
2021-10-08,Olomoucký kraj,342,571,54.241,90.56
2021-10-08,Zlínský kraj,298,507,51.369,87.396
2021-10-08,Moravskoslezský kraj,1079,1732,90.457,145.2
2021-10-08,,4,11,,
2021-10-09,Hlavní město Praha,983,1787,73.628,133.849
2021-10-09,Středočeský kraj,767,1435,54.864,102.647
2021-10-09,Jihočeský kraj,492,822,76.451,127.729
2021-10-09,Plzeňský kraj,299,520,50.589,87.98
2021-10-09,Karlovarský kraj,72,105,24.547,35.798
2021-10-09,Ústecký kraj,258,529,31.579,64.749
2021-10-09,Liberecký kraj,113,186,25.538,42.036
2021-10-09,Královéhradecký kraj,111,193,20.152,35.04
2021-10-09,Pardubický kraj,198,317,37.869,60.629
2021-10-09,Kraj Vysočina,175,292,34.391,57.384
2021-10-09,Jihomoravský kraj,715,1302,59.816,108.924
2021-10-09,Olomoucký kraj,348,580,55.192,91.987
2021-10-09,Zlínský kraj,306,510,52.748,87.913
2021-10-09,Moravskoslezský kraj,1131,1818,94.816,152.41
2021-10-09,,5,12,,
2021-10-10,Hlavní město Praha,984,1792,73.703,134.224
2021-10-10,Středočeský kraj,767,1425,54.864,101.932
2021-10-10,Jihočeský kraj,493,827,76.606,128.506
2021-10-10,Plzeňský kraj,296,512,50.081,86.627
2021-10-10,Karlovarský kraj,69,105,23.525,35.798
2021-10-10,Ústecký kraj,267,544,32.68,66.585
2021-10-10,Liberecký kraj,112,192,25.312,43.392
2021-10-10,Královéhradecký kraj,116,201,21.06,36.492
2021-10-10,Pardubický kraj,201,336,38.443,64.262
2021-10-10,Kraj Vysočina,172,287,33.802,56.401
2021-10-10,Jihomoravský kraj,720,1311,60.235,109.677
2021-10-10,Olomoucký kraj,349,581,55.351,92.146
2021-10-10,Zlínský kraj,299,507,51.541,87.396
2021-10-10,Moravskoslezský kraj,1140,1861,95.571,156.015
2021-10-10,,6,13,,
2021-10-11,Hlavní město Praha,1064,1895,79.695,141.939
2021-10-11,Středočeský kraj,811,1474,58.012,105.437
2021-10-11,Jihočeský kraj,556,890,86.396,138.295
2021-10-11,Plzeňský kraj,323,567,54.649,95.932
2021-10-11,Karlovarský kraj,77,115,26.252,39.208
2021-10-11,Ústecký kraj,297,577,36.352,70.624
2021-10-11,Liberecký kraj,108,196,24.408,44.296
2021-10-11,Královéhradecký kraj,118,215,21.423,39.034
2021-10-11,Pardubický kraj,213,358,40.738,68.47
2021-10-11,Kraj Vysočina,178,299,34.981,58.76
2021-10-11,Jihomoravský kraj,793,1397,66.342,116.872
2021-10-11,Olomoucký kraj,400,656,63.439,104.041
2021-10-11,Zlínský kraj,323,533,55.678,91.878
2021-10-11,Moravskoslezský kraj,1257,1977,105.379,165.74
2021-10-11,,5,13,,
2021-10-12,Hlavní město Praha,1069,1991,80.07,149.129
2021-10-12,Středočeský kraj,812,1547,58.083,110.658
2021-10-12,Jihočeský kraj,613,1049,95.253,163.002
2021-10-12,Plzeňský kraj,378,652,63.955,110.314
2021-10-12,Karlovarský kraj,91,128,31.025,43.64
2021-10-12,Ústecký kraj,312,598,38.188,73.194
2021-10-12,Liberecký kraj,124,222,28.024,50.172
2021-10-12,Královéhradecký kraj,127,240,23.057,43.573
2021-10-12,Pardubický kraj,220,376,42.077,71.913
2021-10-12,Kraj Vysočina,182,321,35.767,63.083
2021-10-12,Jihomoravský kraj,831,1508,69.521,126.158
2021-10-12,Olomoucký kraj,477,751,75.652,119.108
2021-10-12,Zlínský kraj,351,600,60.505,103.427
2021-10-12,Moravskoslezský kraj,1321,2199,110.745,184.351
2021-10-12,,4,13,,
2021-10-13,Hlavní město Praha,1158,2064,86.736,154.597
2021-10-13,Středočeský kraj,841,1632,60.157,116.738
2021-10-13,Jihočeský kraj,715,1176,111.102,182.736
2021-10-13,Plzeňský kraj,429,709,72.584,119.958
2021-10-13,Karlovarský kraj,90,133,30.684,45.344
2021-10-13,Ústecký kraj,313,601,38.311,73.561
2021-10-13,Liberecký kraj,102,218,23.052,49.268
2021-10-13,Královéhradecký kraj,130,250,23.602,45.388
2021-10-13,Pardubický kraj,249,405,47.623,77.459
2021-10-13,Kraj Vysočina,197,360,38.715,70.747
2021-10-13,Jihomoravský kraj,857,1543,71.696,129.086
2021-10-13,Olomoucký kraj,531,859,84.216,136.236
2021-10-13,Zlínský kraj,356,625,61.367,107.737
2021-10-13,Moravskoslezský kraj,1391,2375,116.613,199.106
2021-10-13,,5,12,,
2021-10-14,Hlavní město Praha,1202,2125,90.032,159.166
2021-10-14,Středočeský kraj,891,1665,63.734,119.099
2021-10-14,Jihočeský kraj,738,1229,114.676,190.972
2021-10-14,Plzeňský kraj,494,777,83.581,131.463
2021-10-14,Karlovarský kraj,106,154,36.139,52.504
2021-10-14,Ústecký kraj,339,607,41.493,74.296
2021-10-14,Liberecký kraj,112,229,25.312,51.754
2021-10-14,Královéhradecký kraj,136,248,24.691,45.025
2021-10-14,Pardubický kraj,278,447,53.17,85.492
2021-10-14,Kraj Vysočina,206,380,40.483,74.678
2021-10-14,Jihomoravský kraj,960,1621,80.313,135.611
2021-10-14,Olomoucký kraj,605,950,95.952,150.669
2021-10-14,Zlínský kraj,366,664,63.091,114.459
2021-10-14,Moravskoslezský kraj,1471,2471,123.32,207.154
2021-10-14,,8,13,,
2021-10-15,Hlavní město Praha,1243,2210,93.103,165.533
2021-10-15,Středočeský kraj,955,1709,68.312,122.246
2021-10-15,Jihočeský kraj,819,1332,127.263,206.977
2021-10-15,Plzeňský kraj,567,846,95.932,143.137
2021-10-15,Karlovarský kraj,109,171,37.162,58.3
2021-10-15,Ústecký kraj,363,628,44.431,76.866
2021-10-15,Liberecký kraj,113,226,25.538,51.076
2021-10-15,Královéhradecký kraj,154,255,27.959,46.296
2021-10-15,Pardubický kraj,311,486,59.481,92.951
2021-10-15,Kraj Vysočina,286,463,56.205,90.989
2021-10-15,Jihomoravský kraj,991,1720,82.906,143.894
2021-10-15,Olomoucký kraj,719,1061,114.033,168.273
2021-10-15,Zlínský kraj,407,705,70.158,121.527
2021-10-15,Moravskoslezský kraj,1624,2703,136.146,226.603
2021-10-15,,14,18,,
2021-10-16,Hlavní město Praha,1311,2294,98.196,171.824
2021-10-16,Středočeský kraj,996,1763,71.245,126.109
2021-10-16,Jihočeský kraj,881,1373,136.897,213.348
2021-10-16,Plzeňský kraj,590,889,99.824,150.413
2021-10-16,Karlovarský kraj,120,192,40.912,65.46
2021-10-16,Ústecký kraj,377,635,46.144,77.723
2021-10-16,Liberecký kraj,114,227,25.764,51.302
2021-10-16,Královéhradecký kraj,144,255,26.144,46.296
2021-10-16,Pardubický kraj,320,518,61.202,99.071
2021-10-16,Kraj Vysočina,306,481,60.135,94.527
2021-10-16,Jihomoravský kraj,1072,1787,89.683,149.499
2021-10-16,Olomoucký kraj,809,1157,128.306,183.499
2021-10-16,Zlínský kraj,431,737,74.295,127.043
2021-10-16,Moravskoslezský kraj,1681,2812,140.925,235.741
2021-10-16,,14,19,,
2021-10-17,Hlavní město Praha,1395,2379,104.488,178.191
2021-10-17,Středočeský kraj,1055,1822,75.465,130.329
2021-10-17,Jihočeský kraj,907,1400,140.937,217.543
2021-10-17,Plzeňský kraj,620,916,104.9,154.981
2021-10-17,Karlovarský kraj,127,196,43.299,66.823
2021-10-17,Ústecký kraj,377,644,46.144,78.825
2021-10-17,Liberecký kraj,113,225,25.538,50.85
2021-10-17,Královéhradecký kraj,149,265,27.051,48.112
2021-10-17,Pardubický kraj,326,527,62.35,100.793
2021-10-17,Kraj Vysočina,314,486,61.708,95.509
2021-10-17,Jihomoravský kraj,1151,1871,96.292,156.526
2021-10-17,Olomoucký kraj,844,1193,133.857,189.208
2021-10-17,Zlínský kraj,444,743,76.536,128.077
2021-10-17,Moravskoslezský kraj,1790,2930,150.063,245.634
2021-10-17,,14,20,,
2021-10-18,Hlavní město Praha,1554,2618,116.397,196.093
2021-10-18,Středočeský kraj,1223,2034,87.482,145.494
2021-10-18,Jihočeský kraj,969,1525,150.571,236.966
2021-10-18,Plzeňský kraj,666,989,112.683,167.332
2021-10-18,Karlovarský kraj,136,213,46.367,72.619
2021-10-18,Ústecký kraj,405,702,49.571,85.924
2021-10-18,Liberecký kraj,145,253,32.77,57.178
2021-10-18,Královéhradecký kraj,165,283,29.956,51.38
2021-10-18,Pardubický kraj,389,602,74.399,115.137
2021-10-18,Kraj Vysočina,373,551,73.302,108.283
2021-10-18,Jihomoravský kraj,1298,2091,108.59,174.931
2021-10-18,Olomoucký kraj,936,1336,148.448,211.888
2021-10-18,Zlínský kraj,495,818,85.327,141.006
2021-10-18,Moravskoslezský kraj,2051,3308,171.943,277.323
2021-10-18,,15,20,,
2021-10-19,Hlavní město Praha,1782,2851,133.475,213.545
2021-10-19,Středočeský kraj,1460,2272,104.435,162.518
2021-10-19,Jihočeský kraj,1073,1686,166.731,261.984
2021-10-19,Plzeňský kraj,778,1156,131.632,195.587
2021-10-19,Karlovarský kraj,148,239,50.458,81.483
2021-10-19,Ústecký kraj,477,789,58.384,96.572
2021-10-19,Liberecký kraj,171,295,38.646,66.67
2021-10-19,Královéhradecký kraj,184,311,33.406,56.463
2021-10-19,Pardubický kraj,489,709,93.525,135.601
2021-10-19,Kraj Vysočina,450,632,88.434,124.201
2021-10-19,Jihomoravský kraj,1491,2322,124.736,194.256
2021-10-19,Olomoucký kraj,1126,1603,178.582,254.234
2021-10-19,Zlínský kraj,575,926,99.118,159.622
2021-10-19,Moravskoslezský kraj,2344,3665,196.507,307.251
2021-10-19,,14,18,,
2021-10-20,Hlavní město Praha,2056,3214,153.998,240.734
2021-10-20,Středočeský kraj,1644,2485,117.597,177.754
2021-10-20,Jihočeský kraj,1237,1952,192.215,303.317
2021-10-20,Plzeňský kraj,882,1311,149.228,221.812
2021-10-20,Karlovarský kraj,165,255,56.254,86.938
2021-10-20,Ústecký kraj,543,856,66.462,104.773
2021-10-20,Liberecký kraj,217,319,49.042,72.094
2021-10-20,Královéhradecký kraj,215,345,39.034,62.636
2021-10-20,Pardubický kraj,545,794,104.235,151.858
2021-10-20,Kraj Vysočina,511,708,100.422,139.137
2021-10-20,Jihomoravský kraj,1748,2605,146.236,217.932
2021-10-20,Olomoucký kraj,1227,1758,194.601,278.817
2021-10-20,Zlínský kraj,670,1026,115.494,176.86
2021-10-20,Moravskoslezský kraj,2667,4058,223.585,340.198
2021-10-20,,13,18,,
2021-10-21,Hlavní město Praha,2410,3612,180.513,270.545
2021-10-21,Středočeský kraj,1923,2814,137.554,201.288
2021-10-21,Jihočeský kraj,1407,2145,218.631,333.307
2021-10-21,Plzeňský kraj,1023,1517,173.084,256.666
2021-10-21,Karlovarský kraj,178,284,60.686,96.826
2021-10-21,Ústecký kraj,593,932,72.582,114.075
2021-10-21,Liberecký kraj,272,384,61.472,86.784
2021-10-21,Královéhradecký kraj,292,428,53.014,77.705
2021-10-21,Pardubický kraj,598,876,114.372,167.541
2021-10-21,Kraj Vysočina,575,781,112.999,153.483
2021-10-21,Jihomoravský kraj,1999,2959,167.235,247.547
2021-10-21,Olomoucký kraj,1427,2032,226.32,322.273
2021-10-21,Zlínský kraj,768,1134,132.387,195.477
2021-10-21,Moravskoslezský kraj,2965,4436,248.568,371.887
2021-10-21,,14,22,,
2021-10-22,Hlavní město Praha,2732,3975,204.631,297.734
2021-10-22,Středočeský kraj,2179,3134,155.866,224.178
2021-10-22,Jihočeský kraj,1638,2457,254.525,381.788
2021-10-22,Plzeňský kraj,1139,1706,192.711,288.643
2021-10-22,Karlovarský kraj,189,298,64.437,101.599
2021-10-22,Ústecký kraj,651,1014,79.681,124.112
2021-10-22,Liberecký kraj,340,453,76.84,102.378
2021-10-22,Královéhradecký kraj,333,487,60.457,88.416
2021-10-22,Pardubický kraj,675,986,129.099,188.58
2021-10-22,Kraj Vysočina,672,958,132.062,188.267
2021-10-22,Jihomoravský kraj,2435,3426,203.71,286.616
2021-10-22,Olomoucký kraj,1683,2402,266.922,380.954
2021-10-22,Zlínský kraj,947,1354,163.242,233.4
2021-10-22,Moravskoslezský kraj,3277,4901,274.724,410.87
2021-10-22,,11,25,,
2021-10-23,Hlavní město Praha,3041,4352,227.776,325.972
2021-10-23,Středočeský kraj,2370,3366,169.528,240.773
2021-10-23,Jihočeský kraj,1711,2592,265.869,402.765
2021-10-23,Plzeňský kraj,1191,1781,201.509,301.333
2021-10-23,Karlovarský kraj,196,316,66.823,107.735
2021-10-23,Ústecký kraj,735,1112,89.963,136.107
2021-10-23,Liberecký kraj,367,481,82.942,108.706
2021-10-23,Královéhradecký kraj,372,516,67.538,93.681
2021-10-23,Pardubický kraj,699,1019,133.689,194.891
2021-10-23,Kraj Vysočina,744,1050,146.211,206.347
2021-10-23,Jihomoravský kraj,2621,3693,219.271,308.953
2021-10-23,Olomoucký kraj,1847,2656,292.932,421.238
2021-10-23,Zlínský kraj,1051,1482,181.17,255.465
2021-10-23,Moravskoslezský kraj,3542,5223,296.94,437.865
2021-10-23,,12,26,,
2021-10-24,Hlavní město Praha,3211,4606,240.509,344.997
2021-10-24,Středočeský kraj,2492,3547,178.255,253.72
2021-10-24,Jihočeský kraj,1715,2622,266.49,407.427
2021-10-24,Plzeňský kraj,1256,1876,212.506,317.406
2021-10-24,Karlovarský kraj,199,326,67.846,111.145
2021-10-24,Ústecký kraj,787,1164,96.328,142.472
2021-10-24,Liberecký kraj,392,505,88.592,114.13
2021-10-24,Královéhradecký kraj,428,577,77.705,104.756
2021-10-24,Pardubický kraj,764,1090,146.121,208.47
2021-10-24,Kraj Vysočina,767,1081,150.731,212.439
2021-10-24,Jihomoravský kraj,2785,3936,232.991,329.282
2021-10-24,Olomoucký kraj,1934,2778,306.73,440.587
2021-10-24,Zlínský kraj,1109,1553,191.168,267.704
2021-10-24,Moravskoslezský kraj,3692,5482,309.515,459.578
2021-10-24,,11,25,,
2021-10-25,Hlavní město Praha,3433,4987,257.137,373.535
2021-10-25,Středočeský kraj,2662,3885,190.415,277.898
2021-10-25,Jihočeský kraj,1834,2803,284.981,435.552
2021-10-25,Plzeňský kraj,1397,2063,236.363,349.045
2021-10-25,Karlovarský kraj,205,341,69.892,116.259
2021-10-25,Ústecký kraj,855,1260,104.651,154.222
2021-10-25,Liberecký kraj,440,585,99.44,132.211
2021-10-25,Královéhradecký kraj,491,656,89.143,119.099
2021-10-25,Pardubický kraj,853,1242,163.142,237.542
2021-10-25,Kraj Vysočina,811,1184,159.378,232.681
2021-10-25,Jihomoravský kraj,3145,4443,263.108,371.697
2021-10-25,Olomoucký kraj,2008,2944,318.466,466.915
2021-10-25,Zlínský kraj,1247,1742,214.956,300.283
2021-10-25,Moravskoslezský kraj,3900,5951,326.952,498.896
2021-10-25,,10,25,,
2021-10-26,Hlavní město Praha,3962,5744,296.76,430.235
2021-10-26,Středočeský kraj,2941,4401,210.372,314.808
2021-10-26,Jihočeský kraj,2101,3174,326.47,493.201
2021-10-26,Plzeňský kraj,1532,2310,259.204,390.836
2021-10-26,Karlovarský kraj,224,372,76.369,126.828
2021-10-26,Ústecký kraj,953,1430,116.646,175.03
2021-10-26,Liberecký kraj,519,690,117.294,155.941
2021-10-26,Královéhradecký kraj,542,726,98.402,131.808
2021-10-26,Pardubický kraj,909,1398,173.853,267.378
2021-10-26,Kraj Vysočina,1014,1464,199.272,287.706
2021-10-26,Jihomoravský kraj,3599,5090,301.089,425.825
2021-10-26,Olomoucký kraj,2289,3415,363.033,541.615
2021-10-26,Zlínský kraj,1490,2065,256.844,355.961
2021-10-26,Moravskoslezský kraj,4245,6589,355.875,552.382
2021-10-26,,13,27,,
2021-10-27,Hlavní město Praha,4311,6367,322.901,476.899
2021-10-27,Středočeský kraj,3206,4850,229.328,346.925
2021-10-27,Jihočeský kraj,2316,3553,359.878,552.093
2021-10-27,Plzeňský kraj,1671,2553,282.722,431.95
2021-10-27,Karlovarský kraj,243,408,82.847,139.101
2021-10-27,Ústecký kraj,1042,1585,127.539,194.001
2021-10-27,Liberecký kraj,593,810,134.019,183.061
2021-10-27,Královéhradecký kraj,566,781,102.759,141.793
2021-10-27,Pardubický kraj,1011,1556,193.361,297.596
2021-10-27,Kraj Vysočina,1082,1593,212.636,313.058
2021-10-27,Jihomoravský kraj,4030,5778,337.146,483.382
2021-10-27,Olomoucký kraj,2607,3834,413.467,608.068
2021-10-27,Zlínský kraj,1688,2358,290.975,406.468
2021-10-27,Moravskoslezský kraj,4539,7206,380.522,604.108
2021-10-27,,15,28,,
2021-10-28,Hlavní město Praha,4451,6861,333.387,513.9
2021-10-28,Středočeský kraj,3283,5206,234.836,372.39
2021-10-28,Jihočeský kraj,2186,3593,339.678,558.309
2021-10-28,Plzeňský kraj,1699,2722,287.459,460.543
2021-10-28,Karlovarský kraj,254,432,86.598,147.284
2021-10-28,Ústecký kraj,1138,1731,139.289,211.872
2021-10-28,Liberecký kraj,601,873,135.827,197.299
2021-10-28,Královéhradecký kraj,551,843,100.036,153.049
2021-10-28,Pardubický kraj,1028,1626,196.612,310.984
2021-10-28,Kraj Vysočina,1225,1800,240.738,353.737
2021-10-28,Jihomoravský kraj,4145,6144,346.767,514.002
2021-10-28,Olomoucký kraj,2574,4001,408.233,634.554
2021-10-28,Zlínský kraj,1808,2576,311.66,444.047
2021-10-28,Moravskoslezský kraj,4673,7638,391.756,640.324
2021-10-28,,17,31,,
2021-10-29,Hlavní město Praha,4637,7369,347.319,551.95
2021-10-29,Středočeský kraj,3466,5645,247.926,403.792
2021-10-29,Jihočeský kraj,2218,3856,344.65,599.176
2021-10-29,Plzeňský kraj,1817,2956,307.424,500.135
2021-10-29,Karlovarský kraj,254,443,86.598,151.034
2021-10-29,Ústecký kraj,1188,1839,145.409,225.091
2021-10-29,Liberecký kraj,635,975,143.511,220.351
2021-10-29,Královéhradecký kraj,663,996,120.37,180.827
2021-10-29,Pardubický kraj,1145,1820,218.99,348.088
2021-10-29,Kraj Vysočina,1216,1888,238.969,371.031
2021-10-29,Jihomoravský kraj,4464,6899,373.454,577.164
2021-10-29,Olomoucký kraj,2684,4367,425.679,692.601
2021-10-29,Zlínský kraj,1831,2778,315.625,478.867
2021-10-29,Moravskoslezský kraj,4918,8195,412.295,687.019
2021-10-29,,16,27,,
2021-10-30,Hlavní město Praha,4805,7846,359.902,587.678
2021-10-30,Středočeský kraj,3769,6139,269.6,439.128
2021-10-30,Jihočeský kraj,2350,4061,365.161,631.03
2021-10-30,Plzeňský kraj,1995,3186,337.54,539.049
2021-10-30,Karlovarský kraj,301,497,102.621,169.445
2021-10-30,Ústecký kraj,1347,2082,164.871,254.834
2021-10-30,Liberecký kraj,703,1070,158.879,241.821
2021-10-30,Královéhradecký kraj,693,1065,125.816,193.354
2021-10-30,Pardubický kraj,1270,1969,242.897,376.586
2021-10-30,Kraj Vysočina,1256,2000,246.83,393.042
2021-10-30,Jihomoravský kraj,4899,7520,409.846,629.117
2021-10-30,Olomoucký kraj,2768,4615,439.001,731.933
2021-10-30,Zlínský kraj,2117,3168,364.925,546.095
2021-10-30,Moravskoslezský kraj,5165,8707,433.002,729.942
2021-10-30,,16,28,,
2021-10-31,Hlavní město Praha,4896,8107,366.718,607.228
2021-10-31,Středočeský kraj,3896,6388,278.684,456.939
2021-10-31,Jihočeský kraj,2415,4130,375.262,641.752
2021-10-31,Plzeňský kraj,2031,3287,343.631,556.137
2021-10-31,Karlovarský kraj,311,510,106.031,173.877
2021-10-31,Ústecký kraj,1395,2182,170.746,267.073
2021-10-31,Liberecký kraj,693,1085,156.619,245.211
2021-10-31,Královéhradecký kraj,742,1170,134.712,212.417
2021-10-31,Pardubický kraj,1278,2042,244.427,390.547
2021-10-31,Kraj Vysočina,1268,2035,249.188,399.92
2021-10-31,Jihomoravský kraj,5041,7826,421.726,654.716
2021-10-31,Olomoucký kraj,2840,4774,450.42,757.15
2021-10-31,Zlínský kraj,2256,3365,388.886,580.053
2021-10-31,Moravskoslezský kraj,5328,9020,446.667,756.182
2021-10-31,,17,28,,
2021-11-01,Hlavní město Praha,5185,8618,388.365,645.502
2021-11-01,Středočeský kraj,4200,6862,300.43,490.845
2021-11-01,Jihočeský kraj,2647,4481,411.312,696.293
2021-11-01,Plzeňský kraj,2202,3599,372.563,608.926
